language1,language2,paradigm1,paradigm2,common_actors
Julia,Ruby,multi,oob,2
Julia,C#,multi,oob,0
Julia,TypeScript,multi,oob,4
Julia,Jupyter Notebook,multi,oob,10
Julia,Objective-C,multi,oob,1
Julia,Kotlin,multi,oob,0
Julia,Dart,multi,oob,0
Julia,Crystal,multi,oob,0
Julia,Smalltalk,multi,oob,0
Julia,Go,multi,multi,0
Julia,Swift,multi,multi,0
Julia,Scala,multi,multi,0
Julia,R,multi,multi,3
Julia,Rust,multi,multi,0
Julia,Perl,multi,multi,0
Julia,Lua,multi,multi,0
Julia,CoffeeScript,multi,multi,4
Julia,Matlab,multi,multi,0
Julia,Julia,multi,multi,307
Julia,Visual Basic,multi,multi,0
Julia,F#,multi,multi,0
Julia,D,multi,multi,0
Julia,Assembly,multi,machine,1
Julia,C,multi,imperative,9
Julia,Arduino,multi,imperative,0
Julia,Fortran,multi,imperative,1
Julia,Groovy,multi,functional,0
Julia,Elixir,multi,functional,0
Julia,Haskell,multi,functional,0
Julia,Clojure,multi,functional,1
Julia,OCaml,multi,functional,0
Julia,Erlang,multi,functional,0
Julia,HTML,multi,declarative,4
Julia,CSS,multi,declarative,2
Julia,XSLT,multi,declarative,0
Julia,PLpgSQL,multi,declarative,0
Julia,Elm,multi,declarative,1
Julia,Nix,multi,declarative,0
Visual Basic,Apex,multi,undefined,0
Visual Basic,Mathematica,multi,undefined,0
Visual Basic,Shell,multi,scripted,4
Visual Basic,PowerShell,multi,scripted,3
Visual Basic,Vim script,multi,scripted,0
Visual Basic,Emacs Lisp,multi,scripted,0
Visual Basic,Batchfile,multi,scripted,1
Visual Basic,PHP,multi,procedural,3
Visual Basic,C++,multi,procedural,4
Visual Basic,JavaScript,multi,oob,7
Visual Basic,Python,multi,oob,5
Visual Basic,Java,multi,oob,2
Visual Basic,Ruby,multi,oob,3
Visual Basic,C#,multi,oob,11
Visual Basic,TypeScript,multi,oob,2
Visual Basic,Jupyter Notebook,multi,oob,0
Visual Basic,Objective-C,multi,oob,0
Visual Basic,Kotlin,multi,oob,0
Visual Basic,Dart,multi,oob,0
Visual Basic,Crystal,multi,oob,0
Visual Basic,Smalltalk,multi,oob,0
Visual Basic,Go,multi,multi,1
Visual Basic,Swift,multi,multi,0
Visual Basic,Scala,multi,multi,0
Visual Basic,R,multi,multi,0
Visual Basic,Rust,multi,multi,0
Visual Basic,Perl,multi,multi,0
Visual Basic,Lua,multi,multi,0
Visual Basic,CoffeeScript,multi,multi,0
Visual Basic,Matlab,multi,multi,0
Visual Basic,Julia,multi,multi,0
Visual Basic,Visual Basic,multi,multi,173
Visual Basic,F#,multi,multi,0
Visual Basic,D,multi,multi,0
Visual Basic,Assembly,multi,machine,0
Visual Basic,C,multi,imperative,0
Visual Basic,Arduino,multi,imperative,0
Visual Basic,Fortran,multi,imperative,0
Visual Basic,Groovy,multi,functional,1
Visual Basic,Elixir,multi,functional,0
Visual Basic,Haskell,multi,functional,0
Visual Basic,Clojure,multi,functional,0
Visual Basic,OCaml,multi,functional,0
Visual Basic,Erlang,multi,functional,0
Visual Basic,HTML,multi,declarative,5
Visual Basic,CSS,multi,declarative,1
Visual Basic,XSLT,multi,declarative,0
Visual Basic,PLpgSQL,multi,declarative,1
Visual Basic,Elm,multi,declarative,0
Visual Basic,Nix,multi,declarative,0
F#,Apex,multi,undefined,0
F#,Mathematica,multi,undefined,0
F#,Shell,multi,scripted,3
F#,PowerShell,multi,scripted,2
F#,Vim script,multi,scripted,2
F#,Emacs Lisp,multi,scripted,0
F#,Batchfile,multi,scripted,1
F#,PHP,multi,procedural,1
F#,C++,multi,procedural,2
F#,JavaScript,multi,oob,8
F#,Python,multi,oob,3
F#,Java,multi,oob,2
F#,Ruby,multi,oob,3
F#,C#,multi,oob,13
F#,TypeScript,multi,oob,6
F#,Jupyter Notebook,multi,oob,0
F#,Objective-C,multi,oob,0
F#,Kotlin,multi,oob,0
F#,Dart,multi,oob,0
F#,Crystal,multi,oob,0
F#,Smalltalk,multi,oob,0
F#,Go,multi,multi,0
F#,Swift,multi,multi,0
F#,Scala,multi,multi,2
F#,R,multi,multi,0
F#,Rust,multi,multi,1
F#,Perl,multi,multi,0
F#,Lua,multi,multi,0
F#,CoffeeScript,multi,multi,1
F#,Matlab,multi,multi,0
F#,Julia,multi,multi,0
F#,Visual Basic,multi,multi,0
F#,F#,multi,multi,121
F#,D,multi,multi,0
F#,Assembly,multi,machine,0
F#,C,multi,imperative,0
F#,Arduino,multi,imperative,0
F#,Fortran,multi,imperative,0
F#,Groovy,multi,functional,0
F#,Elixir,multi,functional,0
F#,Haskell,multi,functional,0
F#,Clojure,multi,functional,0
F#,OCaml,multi,functional,0
F#,Erlang,multi,functional,0
F#,HTML,multi,declarative,3
F#,CSS,multi,declarative,3
F#,XSLT,multi,declarative,0
F#,PLpgSQL,multi,declarative,0
F#,Elm,multi,declarative,1
F#,Nix,multi,declarative,0
D,Apex,multi,undefined,0
D,Mathematica,multi,undefined,0
D,Shell,multi,scripted,9
D,PowerShell,multi,scripted,0
D,Vim script,multi,scripted,0
D,Emacs Lisp,multi,scripted,1
D,Batchfile,multi,scripted,0
D,PHP,multi,procedural,0
D,C++,multi,procedural,4
D,JavaScript,multi,oob,1
D,Python,multi,oob,6
D,Java,multi,oob,2
D,Ruby,multi,oob,3
D,C#,multi,oob,2
D,TypeScript,multi,oob,1
D,Jupyter Notebook,multi,oob,0
D,Objective-C,multi,oob,0
D,Kotlin,multi,oob,1
D,Dart,multi,oob,0
D,Crystal,multi,oob,0
D,Smalltalk,multi,oob,0
D,Go,multi,multi,2
D,Swift,multi,multi,0
D,Scala,multi,multi,0
D,R,multi,multi,0
D,Rust,multi,multi,0
D,Perl,multi,multi,0
D,Lua,multi,multi,0
D,CoffeeScript,multi,multi,0
D,Matlab,multi,multi,0
D,Julia,multi,multi,0
D,Visual Basic,multi,multi,0
D,F#,multi,multi,0
D,D,multi,multi,102
D,Assembly,multi,machine,1
D,C,multi,imperative,3
D,Arduino,multi,imperative,0
D,Fortran,multi,imperative,0
D,Groovy,multi,functional,0
D,Elixir,multi,functional,0
D,Haskell,multi,functional,0
D,Clojure,multi,functional,0
D,OCaml,multi,functional,0
D,Erlang,multi,functional,1
D,HTML,multi,declarative,4
D,CSS,multi,declarative,7
D,XSLT,multi,declarative,0
D,PLpgSQL,multi,declarative,0
D,Elm,multi,declarative,0
D,Nix,multi,declarative,0
Assembly,Apex,machine,undefined,0
Assembly,Mathematica,machine,undefined,0
Assembly,Shell,machine,scripted,7
Assembly,PowerShell,machine,scripted,0
Assembly,Vim script,machine,scripted,1
Assembly,Emacs Lisp,machine,scripted,3
Assembly,Batchfile,machine,scripted,0
Assembly,PHP,machine,procedural,1
Assembly,C++,machine,procedural,12
Assembly,JavaScript,machine,oob,10
Assembly,Python,machine,oob,6
Assembly,Java,machine,oob,4
Assembly,Ruby,machine,oob,2
Assembly,C#,machine,oob,0
Assembly,TypeScript,machine,oob,1
Assembly,Jupyter Notebook,machine,oob,0
Assembly,Objective-C,machine,oob,0
Assembly,Kotlin,machine,oob,1
Assembly,Dart,machine,oob,2
Assembly,Crystal,machine,oob,0
Assembly,Smalltalk,machine,oob,0
Assembly,Go,machine,multi,5
Assembly,Swift,machine,multi,0
Assembly,Scala,machine,multi,2
Assembly,R,machine,multi,1
Assembly,Rust,machine,multi,4
Assembly,Perl,machine,multi,0
Assembly,Lua,machine,multi,0
Assembly,CoffeeScript,machine,multi,0
Assembly,Matlab,machine,multi,0
Assembly,Julia,machine,multi,1
Assembly,Visual Basic,machine,multi,0
Assembly,F#,machine,multi,0
Assembly,D,machine,multi,1
Assembly,Assembly,machine,machine,170
Assembly,C,machine,imperative,25
Assembly,Arduino,machine,imperative,1
Assembly,Fortran,machine,imperative,0
Assembly,Groovy,machine,functional,0
Assembly,Elixir,machine,functional,0
Assembly,Haskell,machine,functional,1
Assembly,Clojure,machine,functional,0
Assembly,OCaml,machine,functional,2
Assembly,Erlang,machine,functional,1
Assembly,HTML,machine,declarative,6
Assembly,CSS,machine,declarative,3
Assembly,XSLT,machine,declarative,0
Assembly,PLpgSQL,machine,declarative,0
Assembly,Elm,machine,declarative,0
Assembly,Nix,machine,declarative,0
C,Apex,imperative,undefined,0
C,Mathematica,imperative,undefined,2
C,Shell,imperative,scripted,288
C,PowerShell,imperative,scripted,19
C,Vim script,imperative,scripted,16
C,Emacs Lisp,imperative,scripted,10
C,Batchfile,imperative,scripted,4
C,PHP,imperative,procedural,81
C,C++,imperative,procedural,573
C,JavaScript,imperative,oob,297
C,Python,imperative,oob,510
C,Java,imperative,oob,203
C,Ruby,imperative,oob,106
C,C#,imperative,oob,67
C,TypeScript,imperative,oob,23
C,Jupyter Notebook,imperative,oob,30
C,Objective-C,imperative,oob,34
C,Kotlin,imperative,oob,8
C,Dart,imperative,oob,1
C,Crystal,imperative,oob,1
C,Smalltalk,imperative,oob,1
C,Go,imperative,multi,125
C,Swift,imperative,multi,30
C,Scala,imperative,multi,14
C,R,imperative,multi,14
C,Rust,imperative,multi,45
C,Perl,imperative,multi,49
C,Lua,imperative,multi,34
C,CoffeeScript,imperative,multi,8
C,Matlab,imperative,multi,4
C,Julia,imperative,multi,9
C,Visual Basic,imperative,multi,0
C,F#,imperative,multi,0
C,D,imperative,multi,3
C,Assembly,imperative,machine,25
C,C,imperative,imperative,6426
C,Arduino,imperative,imperative,13
C,Fortran,imperative,imperative,10
C,Groovy,imperative,functional,11
C,Elixir,imperative,functional,7
C,Haskell,imperative,functional,19
C,Clojure,imperative,functional,1
C,OCaml,imperative,functional,12
C,Erlang,imperative,functional,10
C,HTML,imperative,declarative,165
C,CSS,imperative,declarative,84
C,XSLT,imperative,declarative,6
C,PLpgSQL,imperative,declarative,6
C,Elm,imperative,declarative,3
C,Nix,imperative,declarative,2
Arduino,Apex,imperative,undefined,0
Arduino,Mathematica,imperative,undefined,0
Arduino,Shell,imperative,scripted,4
Arduino,PowerShell,imperative,scripted,0
Arduino,Vim script,imperative,scripted,0
Arduino,Emacs Lisp,imperative,scripted,0
Arduino,Batchfile,imperative,scripted,0
Arduino,PHP,imperative,procedural,1
Arduino,C++,imperative,procedural,27
Arduino,JavaScript,imperative,oob,15
Arduino,Python,imperative,oob,20
Arduino,Java,imperative,oob,21
Arduino,Ruby,imperative,oob,6
Arduino,C#,imperative,oob,2
Arduino,TypeScript,imperative,oob,3
Arduino,Jupyter Notebook,imperative,oob,2
Arduino,Objective-C,imperative,oob,1
Arduino,Kotlin,imperative,oob,0
Arduino,Dart,imperative,oob,0
Arduino,Crystal,imperative,oob,0
Arduino,Smalltalk,imperative,oob,0
Arduino,Go,imperative,multi,0
Arduino,Swift,imperative,multi,2
Arduino,Scala,imperative,multi,0
Arduino,R,imperative,multi,0
Arduino,Rust,imperative,multi,1
Arduino,Perl,imperative,multi,0
Arduino,Lua,imperative,multi,0
Arduino,CoffeeScript,imperative,multi,1
Arduino,Matlab,imperative,multi,1
Arduino,Julia,imperative,multi,0
Arduino,Visual Basic,imperative,multi,0
Arduino,F#,imperative,multi,0
Arduino,D,imperative,multi,0
Arduino,Assembly,imperative,machine,1
Arduino,C,imperative,imperative,13
Arduino,Arduino,imperative,imperative,395
Arduino,Fortran,imperative,imperative,0
Arduino,Groovy,imperative,functional,0
Arduino,Elixir,imperative,functional,0
Arduino,Haskell,imperative,functional,1
Arduino,Clojure,imperative,functional,0
Arduino,OCaml,imperative,functional,0
Arduino,Erlang,imperative,functional,0
Arduino,HTML,imperative,declarative,11
Arduino,CSS,imperative,declarative,2
Arduino,XSLT,imperative,declarative,0
Arduino,PLpgSQL,imperative,declarative,0
Arduino,Elm,imperative,declarative,0
Arduino,Nix,imperative,declarative,1
Fortran,Apex,imperative,undefined,0
Fortran,Mathematica,imperative,undefined,0
Fortran,Shell,imperative,scripted,7
Fortran,PowerShell,imperative,scripted,0
Fortran,Vim script,imperative,scripted,0
Fortran,Emacs Lisp,imperative,scripted,0
Fortran,Batchfile,imperative,scripted,1
Fortran,PHP,imperative,procedural,0
Fortran,C++,imperative,procedural,14
Fortran,JavaScript,imperative,oob,1
Fortran,Python,imperative,oob,21
Fortran,Java,imperative,oob,2
Fortran,Ruby,imperative,oob,0
Fortran,C#,imperative,oob,0
Fortran,TypeScript,imperative,oob,0
Fortran,Jupyter Notebook,imperative,oob,5
Fortran,Objective-C,imperative,oob,0
Fortran,Kotlin,imperative,oob,0
Fortran,Dart,imperative,oob,0
Fortran,Crystal,imperative,oob,0
Fortran,Smalltalk,imperative,oob,0
Fortran,Go,imperative,multi,0
Fortran,Swift,imperative,multi,0
Fortran,Scala,imperative,multi,0
Fortran,R,imperative,multi,2
Fortran,Rust,imperative,multi,0
Fortran,Perl,imperative,multi,0
Fortran,Lua,imperative,multi,0
Fortran,CoffeeScript,imperative,multi,0
Fortran,Matlab,imperative,multi,0
Fortran,Julia,imperative,multi,1
Fortran,Visual Basic,imperative,multi,0
Fortran,F#,imperative,multi,0
Fortran,D,imperative,multi,0
Fortran,Assembly,imperative,machine,0
Fortran,C,imperative,imperative,10
Fortran,Arduino,imperative,imperative,0
Fortran,Fortran,imperative,imperative,197
Fortran,Groovy,imperative,functional,0
Fortran,Elixir,imperative,functional,0
Fortran,Haskell,imperative,functional,0
Fortran,Clojure,imperative,functional,0
Fortran,OCaml,imperative,functional,0
Fortran,Erlang,imperative,functional,0
Fortran,HTML,imperative,declarative,2
Fortran,CSS,imperative,declarative,4
Fortran,XSLT,imperative,declarative,0
Fortran,PLpgSQL,imperative,declarative,0
Fortran,Elm,imperative,declarative,0
Fortran,Nix,imperative,declarative,0
Groovy,Apex,functional,undefined,0
Groovy,Mathematica,functional,undefined,0
Groovy,Shell,functional,scripted,70
Groovy,PowerShell,functional,scripted,3
Groovy,Vim script,functional,scripted,0
Groovy,Emacs Lisp,functional,scripted,0
Groovy,Batchfile,functional,scripted,0
Groovy,PHP,functional,procedural,6
Groovy,C++,functional,procedural,10
Groovy,JavaScript,functional,oob,69
Groovy,Python,functional,oob,61
Groovy,Java,functional,oob,137
Groovy,Ruby,functional,oob,21
Groovy,C#,functional,oob,8
Groovy,TypeScript,functional,oob,23
Groovy,Jupyter Notebook,functional,oob,1
Groovy,Objective-C,functional,oob,1
Groovy,Kotlin,functional,oob,14
Groovy,Dart,functional,oob,0
Groovy,Crystal,functional,oob,0
Groovy,Smalltalk,functional,oob,0
Groovy,Go,functional,multi,33
Groovy,Swift,functional,multi,2
Groovy,Scala,functional,multi,21
Groovy,R,functional,multi,0
Groovy,Rust,functional,multi,4
Groovy,Perl,functional,multi,4
Groovy,Lua,functional,multi,1
Groovy,CoffeeScript,functional,multi,2
Groovy,Matlab,functional,multi,0
Groovy,Julia,functional,multi,0
Groovy,Visual Basic,functional,multi,1
Groovy,F#,functional,multi,0
Groovy,D,functional,multi,0
Groovy,Assembly,functional,machine,0
Groovy,C,functional,imperative,11
Groovy,Arduino,functional,imperative,0
Groovy,Fortran,functional,imperative,0
Groovy,Groovy,functional,functional,626
Groovy,Elixir,functional,functional,0
Groovy,Haskell,functional,functional,0
Groovy,Clojure,functional,functional,0
Groovy,OCaml,functional,functional,0
Groovy,Erlang,functional,functional,1
Groovy,HTML,functional,declarative,37
Groovy,CSS,functional,declarative,19
Groovy,XSLT,functional,declarative,5
Groovy,PLpgSQL,functional,declarative,0
Groovy,Elm,functional,declarative,1
Groovy,Nix,functional,declarative,0
Elixir,Apex,functional,undefined,0
Elixir,Mathematica,functional,undefined,0
Elixir,Shell,functional,scripted,19
Elixir,PowerShell,functional,scripted,1
Elixir,Vim script,functional,scripted,4
Elixir,Emacs Lisp,functional,scripted,2
Elixir,Batchfile,functional,scripted,0
Elixir,PHP,functional,procedural,11
Elixir,C++,functional,procedural,2
Elixir,JavaScript,functional,oob,69
Elixir,Python,functional,oob,23
Elixir,Java,functional,oob,9
Elixir,Ruby,functional,oob,48
Elixir,C#,functional,oob,10
Elixir,TypeScript,functional,oob,14
Elixir,Jupyter Notebook,functional,oob,0
Elixir,Objective-C,functional,oob,2
Elixir,Kotlin,functional,oob,2
Elixir,Dart,functional,oob,0
Elixir,Crystal,functional,oob,3
Elixir,Smalltalk,functional,oob,0
Elixir,Go,functional,multi,8
Elixir,Swift,functional,multi,2
Elixir,Scala,functional,multi,2
Elixir,R,functional,multi,0
Elixir,Rust,functional,multi,4
Elixir,Perl,functional,multi,1
Elixir,Lua,functional,multi,1
Elixir,CoffeeScript,functional,multi,3
Elixir,Matlab,functional,multi,0
Elixir,Julia,functional,multi,0
Elixir,Visual Basic,functional,multi,0
Elixir,F#,functional,multi,0
Elixir,D,functional,multi,0
Elixir,Assembly,functional,machine,0
Elixir,C,functional,imperative,7
Elixir,Arduino,functional,imperative,0
Elixir,Fortran,functional,imperative,0
Elixir,Groovy,functional,functional,0
Elixir,Elixir,functional,functional,588
Elixir,Haskell,functional,functional,3
Elixir,Clojure,functional,functional,2
Elixir,OCaml,functional,functional,2
Elixir,Erlang,functional,functional,8
Elixir,HTML,functional,declarative,30
Elixir,CSS,functional,declarative,30
Elixir,XSLT,functional,declarative,0
Elixir,PLpgSQL,functional,declarative,0
Elixir,Elm,functional,declarative,5
Elixir,Nix,functional,declarative,0
Haskell,Apex,functional,undefined,0
Haskell,Mathematica,functional,undefined,0
Haskell,Shell,functional,scripted,20
Haskell,PowerShell,functional,scripted,0
Haskell,Vim script,functional,scripted,5
Haskell,Emacs Lisp,functional,scripted,8
Haskell,Batchfile,functional,scripted,0
Haskell,PHP,functional,procedural,4
Haskell,C++,functional,procedural,7
Haskell,JavaScript,functional,oob,34
Haskell,Python,functional,oob,34
Haskell,Java,functional,oob,11
Haskell,Ruby,functional,oob,12
Haskell,C#,functional,oob,1
Haskell,TypeScript,functional,oob,4
Haskell,Jupyter Notebook,functional,oob,4
Haskell,Objective-C,functional,oob,1
Haskell,Kotlin,functional,oob,0
Haskell,Dart,functional,oob,0
Haskell,Crystal,functional,oob,0
Haskell,Smalltalk,functional,oob,0
Haskell,Go,functional,multi,8
Haskell,Swift,functional,multi,3
Haskell,Scala,functional,multi,6
Haskell,R,functional,multi,0
Haskell,Rust,functional,multi,5
Haskell,Perl,functional,multi,1
Haskell,Lua,functional,multi,0
Haskell,CoffeeScript,functional,multi,0
Haskell,Matlab,functional,multi,0
Haskell,Julia,functional,multi,0
Haskell,Visual Basic,functional,multi,0
Haskell,F#,functional,multi,0
Haskell,D,functional,multi,0
Haskell,Assembly,functional,machine,1
Haskell,C,functional,imperative,19
Haskell,Arduino,functional,imperative,1
Haskell,Fortran,functional,imperative,0
Haskell,Groovy,functional,functional,0
Haskell,Elixir,functional,functional,3
Haskell,Haskell,functional,functional,549
Haskell,Clojure,functional,functional,2
Haskell,OCaml,functional,functional,2
Haskell,Erlang,functional,functional,3
Haskell,HTML,functional,declarative,34
Haskell,CSS,functional,declarative,8
Haskell,XSLT,functional,declarative,0
Haskell,PLpgSQL,functional,declarative,1
Haskell,Elm,functional,declarative,4
Haskell,Nix,functional,declarative,12
Clojure,Apex,functional,undefined,0
Clojure,Mathematica,functional,undefined,0
Clojure,Shell,functional,scripted,10
Clojure,PowerShell,functional,scripted,0
Clojure,Vim script,functional,scripted,0
Clojure,Emacs Lisp,functional,scripted,7
Clojure,Batchfile,functional,scripted,0
Clojure,PHP,functional,procedural,1
Clojure,C++,functional,procedural,2
Clojure,JavaScript,functional,oob,33
Clojure,Python,functional,oob,16
Clojure,Java,functional,oob,20
Clojure,Ruby,functional,oob,22
Clojure,C#,functional,oob,1
Clojure,TypeScript,functional,oob,1
Clojure,Jupyter Notebook,functional,oob,0
Clojure,Objective-C,functional,oob,3
Clojure,Kotlin,functional,oob,0
Clojure,Dart,functional,oob,0
Clojure,Crystal,functional,oob,0
Clojure,Smalltalk,functional,oob,0
Clojure,Go,functional,multi,6
Clojure,Swift,functional,multi,0
Clojure,Scala,functional,multi,17
Clojure,R,functional,multi,0
Clojure,Rust,functional,multi,4
Clojure,Perl,functional,multi,1
Clojure,Lua,functional,multi,0
Clojure,CoffeeScript,functional,multi,0
Clojure,Matlab,functional,multi,0
Clojure,Julia,functional,multi,1
Clojure,Visual Basic,functional,multi,0
Clojure,F#,functional,multi,0
Clojure,D,functional,multi,0
Clojure,Assembly,functional,machine,0
Clojure,C,functional,imperative,1
Clojure,Arduino,functional,imperative,0
Clojure,Fortran,functional,imperative,0
Clojure,Groovy,functional,functional,0
Clojure,Elixir,functional,functional,2
Clojure,Haskell,functional,functional,2
Clojure,Clojure,functional,functional,407
Clojure,OCaml,functional,functional,1
Clojure,Erlang,functional,functional,2
Clojure,HTML,functional,declarative,13
Clojure,CSS,functional,declarative,6
Clojure,XSLT,functional,declarative,0
Clojure,PLpgSQL,functional,declarative,1
Clojure,Elm,functional,declarative,3
Clojure,Nix,functional,declarative,0
OCaml,Apex,functional,undefined,0
OCaml,Mathematica,functional,undefined,0
OCaml,Shell,functional,scripted,11
OCaml,PowerShell,functional,scripted,0
OCaml,Vim script,functional,scripted,1
OCaml,Emacs Lisp,functional,scripted,1
OCaml,Batchfile,functional,scripted,0
OCaml,PHP,functional,procedural,0
OCaml,C++,functional,procedural,4
OCaml,JavaScript,functional,oob,21
OCaml,Python,functional,oob,6
OCaml,Java,functional,oob,8
OCaml,Ruby,functional,oob,6
OCaml,C#,functional,oob,2
OCaml,TypeScript,functional,oob,1
OCaml,Jupyter Notebook,functional,oob,1
OCaml,Objective-C,functional,oob,2
OCaml,Kotlin,functional,oob,1
OCaml,Dart,functional,oob,0
OCaml,Crystal,functional,oob,0
OCaml,Smalltalk,functional,oob,0
OCaml,Go,functional,multi,1
OCaml,Swift,functional,multi,0
OCaml,Scala,functional,multi,0
OCaml,R,functional,multi,3
OCaml,Rust,functional,multi,3
OCaml,Perl,functional,multi,0
OCaml,Lua,functional,multi,0
OCaml,CoffeeScript,functional,multi,0
OCaml,Matlab,functional,multi,0
OCaml,Julia,functional,multi,0
OCaml,Visual Basic,functional,multi,0
OCaml,F#,functional,multi,0
OCaml,D,functional,multi,0
OCaml,Assembly,functional,machine,2
OCaml,C,functional,imperative,12
OCaml,Arduino,functional,imperative,0
OCaml,Fortran,functional,imperative,0
OCaml,Groovy,functional,functional,0
OCaml,Elixir,functional,functional,2
OCaml,Haskell,functional,functional,2
OCaml,Clojure,functional,functional,1
OCaml,OCaml,functional,functional,247
OCaml,Erlang,functional,functional,0
OCaml,HTML,functional,declarative,8
OCaml,CSS,functional,declarative,4
OCaml,XSLT,functional,declarative,0
OCaml,PLpgSQL,functional,declarative,0
OCaml,Elm,functional,declarative,0
OCaml,Nix,functional,declarative,1
Erlang,Apex,functional,undefined,0
Erlang,Mathematica,functional,undefined,0
Erlang,Shell,functional,scripted,12
Erlang,PowerShell,functional,scripted,0
Erlang,Vim script,functional,scripted,0
Erlang,Emacs Lisp,functional,scripted,0
Erlang,Batchfile,functional,scripted,0
Erlang,PHP,functional,procedural,2
Erlang,C++,functional,procedural,5
Erlang,JavaScript,functional,oob,17
Erlang,Python,functional,oob,16
Erlang,Java,functional,oob,6
Erlang,Ruby,functional,oob,11
Erlang,C#,functional,oob,2
Erlang,TypeScript,functional,oob,0
Erlang,Jupyter Notebook,functional,oob,0
Erlang,Objective-C,functional,oob,1
Erlang,Kotlin,functional,oob,1
Erlang,Dart,functional,oob,0
Erlang,Crystal,functional,oob,0
Erlang,Smalltalk,functional,oob,0
Erlang,Go,functional,multi,3
Erlang,Swift,functional,multi,1
Erlang,Scala,functional,multi,2
Erlang,R,functional,multi,0
Erlang,Rust,functional,multi,2
Erlang,Perl,functional,multi,1
Erlang,Lua,functional,multi,0
Erlang,CoffeeScript,functional,multi,0
Erlang,Matlab,functional,multi,0
Erlang,Julia,functional,multi,0
Erlang,Visual Basic,functional,multi,0
Erlang,F#,functional,multi,0
Erlang,D,functional,multi,1
Erlang,Assembly,functional,machine,1
Erlang,C,functional,imperative,10
Erlang,Arduino,functional,imperative,0
Erlang,Fortran,functional,imperative,0
Erlang,Groovy,functional,functional,1
Erlang,Elixir,functional,functional,8
Erlang,Haskell,functional,functional,3
Erlang,Clojure,functional,functional,2
Erlang,OCaml,functional,functional,0
Erlang,Erlang,functional,functional,220
Erlang,HTML,functional,declarative,6
Erlang,CSS,functional,declarative,1
Erlang,XSLT,functional,declarative,1
Erlang,PLpgSQL,functional,declarative,1
Erlang,Elm,functional,declarative,0
Erlang,Nix,functional,declarative,1
HTML,Apex,declarative,undefined,2
HTML,Mathematica,declarative,undefined,5
HTML,Shell,declarative,scripted,396
HTML,PowerShell,declarative,scripted,15
HTML,Vim script,declarative,scripted,19
HTML,Emacs Lisp,declarative,scripted,7
HTML,Batchfile,declarative,scripted,5
HTML,PHP,declarative,procedural,572
HTML,C++,declarative,procedural,245
HTML,JavaScript,declarative,oob,3233
HTML,Python,declarative,oob,1139
HTML,Java,declarative,oob,821
HTML,Ruby,declarative,oob,672
HTML,C#,declarative,oob,170
HTML,TypeScript,declarative,oob,338
HTML,Jupyter Notebook,declarative,oob,91
HTML,Objective-C,declarative,oob,44
HTML,Kotlin,declarative,oob,22
HTML,Dart,declarative,oob,7
HTML,Crystal,declarative,oob,2
HTML,Smalltalk,declarative,oob,3
HTML,Go,declarative,multi,245
HTML,Swift,declarative,multi,43
HTML,Scala,declarative,multi,75
HTML,R,declarative,multi,79
HTML,Rust,declarative,multi,41
HTML,Perl,declarative,multi,33
HTML,Lua,declarative,multi,14
HTML,CoffeeScript,declarative,multi,38
HTML,Matlab,declarative,multi,16
HTML,Julia,declarative,multi,4
HTML,Visual Basic,declarative,multi,5
HTML,F#,declarative,multi,3
HTML,D,declarative,multi,4
HTML,Assembly,declarative,machine,6
HTML,C,declarative,imperative,165
HTML,Arduino,declarative,imperative,11
HTML,Fortran,declarative,imperative,2
HTML,Groovy,declarative,functional,37
HTML,Elixir,declarative,functional,30
HTML,Haskell,declarative,functional,34
HTML,Clojure,declarative,functional,13
HTML,OCaml,declarative,functional,8
HTML,Erlang,declarative,functional,6
HTML,HTML,declarative,declarative,18453
HTML,CSS,declarative,declarative,1374
HTML,XSLT,declarative,declarative,24
HTML,PLpgSQL,declarative,declarative,14
HTML,Elm,declarative,declarative,8
HTML,Nix,declarative,declarative,2
CSS,Apex,declarative,undefined,1
CSS,Mathematica,declarative,undefined,0
CSS,Shell,declarative,scripted,250
CSS,PowerShell,declarative,scripted,13
CSS,Vim script,declarative,scripted,13
CSS,Emacs Lisp,declarative,scripted,6
CSS,Batchfile,declarative,scripted,7
CSS,PHP,declarative,procedural,403
CSS,C++,declarative,procedural,124
CSS,JavaScript,declarative,oob,1845
CSS,Python,declarative,oob,521
CSS,Java,declarative,oob,381
CSS,Ruby,declarative,oob,396
CSS,C#,declarative,oob,115
CSS,TypeScript,declarative,oob,213
CSS,Jupyter Notebook,declarative,oob,30
CSS,Objective-C,declarative,oob,19
CSS,Kotlin,declarative,oob,11
CSS,Dart,declarative,oob,10
CSS,Crystal,declarative,oob,4
CSS,Smalltalk,declarative,oob,5
CSS,Go,declarative,multi,129
CSS,Swift,declarative,multi,33
CSS,Scala,declarative,multi,50
CSS,R,declarative,multi,21
CSS,Rust,declarative,multi,34
CSS,Perl,declarative,multi,15
CSS,Lua,declarative,multi,10
CSS,CoffeeScript,declarative,multi,28
CSS,Matlab,declarative,multi,4
CSS,Julia,declarative,multi,2
CSS,Visual Basic,declarative,multi,1
CSS,F#,declarative,multi,3
CSS,D,declarative,multi,7
CSS,Assembly,declarative,machine,3
CSS,C,declarative,imperative,84
CSS,Arduino,declarative,imperative,2
CSS,Fortran,declarative,imperative,4
CSS,Groovy,declarative,functional,19
CSS,Elixir,declarative,functional,30
CSS,Haskell,declarative,functional,8
