language1,language2,paradigm1,paradigm2,common_actors
Julia,Batchfile,multi,scripted,0
Julia,PHP,multi,procedural,2
Julia,C++,multi,procedural,10
Julia,JavaScript,multi,oob,7
Julia,Python,multi,oob,20
Julia,Java,multi,oob,1
Julia,Ruby,multi,oob,3
Julia,C#,multi,oob,0
Julia,TypeScript,multi,oob,3
Julia,Jupyter Notebook,multi,oob,14
Julia,Objective-C,multi,oob,0
Julia,Kotlin,multi,oob,0
Julia,Dart,multi,oob,1
Julia,Crystal,multi,oob,1
Julia,Go,multi,multi,1
Julia,Swift,multi,multi,0
Julia,Scala,multi,multi,1
Julia,R,multi,multi,2
Julia,Rust,multi,multi,3
Julia,Perl,multi,multi,1
Julia,Lua,multi,multi,0
Julia,CoffeeScript,multi,multi,1
Julia,Matlab,multi,multi,4
Julia,Julia,multi,multi,275
Julia,Visual Basic,multi,multi,1
Julia,F#,multi,multi,0
Julia,D,multi,multi,1
Julia,Assembly,multi,machine,1
Julia,C,multi,imperative,10
Julia,Arduino,multi,imperative,0
Julia,Fortran,multi,imperative,2
Julia,Elixir,multi,functional,0
Julia,Groovy,multi,functional,0
Julia,Haskell,multi,functional,1
Julia,Clojure,multi,functional,0
Julia,OCaml,multi,functional,1
Julia,Erlang,multi,functional,1
Julia,HTML,multi,declarative,8
Julia,CSS,multi,declarative,2
Julia,XSLT,multi,declarative,0
Julia,PLpgSQL,multi,declarative,0
Julia,Elm,multi,declarative,1
Julia,Nix,multi,declarative,0
Visual Basic,SaltStack,multi,undefined,0
Visual Basic,Vala,multi,undefined,0
Visual Basic,ColdFusion,multi,undefined,0
Visual Basic,Shell,multi,scripted,1
Visual Basic,PowerShell,multi,scripted,1
Visual Basic,Vim script,multi,scripted,1
Visual Basic,Emacs Lisp,multi,scripted,0
Visual Basic,Batchfile,multi,scripted,0
Visual Basic,PHP,multi,procedural,2
Visual Basic,C++,multi,procedural,4
Visual Basic,JavaScript,multi,oob,11
Visual Basic,Python,multi,oob,5
Visual Basic,Java,multi,oob,6
Visual Basic,Ruby,multi,oob,1
Visual Basic,C#,multi,oob,5
Visual Basic,TypeScript,multi,oob,3
Visual Basic,Jupyter Notebook,multi,oob,0
Visual Basic,Objective-C,multi,oob,0
Visual Basic,Kotlin,multi,oob,1
Visual Basic,Dart,multi,oob,1
Visual Basic,Crystal,multi,oob,1
Visual Basic,Go,multi,multi,1
Visual Basic,Swift,multi,multi,0
Visual Basic,Scala,multi,multi,1
Visual Basic,R,multi,multi,0
Visual Basic,Rust,multi,multi,1
Visual Basic,Perl,multi,multi,1
Visual Basic,Lua,multi,multi,0
Visual Basic,CoffeeScript,multi,multi,1
Visual Basic,Matlab,multi,multi,0
Visual Basic,Julia,multi,multi,1
Visual Basic,Visual Basic,multi,multi,166
Visual Basic,F#,multi,multi,0
Visual Basic,D,multi,multi,1
Visual Basic,Assembly,multi,machine,1
Visual Basic,C,multi,imperative,0
Visual Basic,Arduino,multi,imperative,2
Visual Basic,Fortran,multi,imperative,0
Visual Basic,Elixir,multi,functional,0
Visual Basic,Groovy,multi,functional,0
Visual Basic,Haskell,multi,functional,1
Visual Basic,Clojure,multi,functional,0
Visual Basic,OCaml,multi,functional,0
Visual Basic,Erlang,multi,functional,1
Visual Basic,HTML,multi,declarative,5
Visual Basic,CSS,multi,declarative,4
Visual Basic,XSLT,multi,declarative,0
Visual Basic,PLpgSQL,multi,declarative,0
Visual Basic,Elm,multi,declarative,1
Visual Basic,Nix,multi,declarative,0
F#,SaltStack,multi,undefined,0
F#,Vala,multi,undefined,0
F#,ColdFusion,multi,undefined,0
F#,Shell,multi,scripted,2
F#,PowerShell,multi,scripted,1
F#,Vim script,multi,scripted,0
F#,Emacs Lisp,multi,scripted,0
F#,Batchfile,multi,scripted,2
F#,PHP,multi,procedural,1
F#,C++,multi,procedural,2
F#,JavaScript,multi,oob,10
F#,Python,multi,oob,2
F#,Java,multi,oob,3
F#,Ruby,multi,oob,2
F#,C#,multi,oob,17
F#,TypeScript,multi,oob,2
F#,Jupyter Notebook,multi,oob,0
F#,Objective-C,multi,oob,0
F#,Kotlin,multi,oob,0
F#,Dart,multi,oob,0
F#,Crystal,multi,oob,0
F#,Go,multi,multi,0
F#,Swift,multi,multi,0
F#,Scala,multi,multi,4
F#,R,multi,multi,0
F#,Rust,multi,multi,1
F#,Perl,multi,multi,0
F#,Lua,multi,multi,0
F#,CoffeeScript,multi,multi,0
F#,Matlab,multi,multi,0
F#,Julia,multi,multi,0
F#,Visual Basic,multi,multi,0
F#,F#,multi,multi,126
F#,D,multi,multi,0
F#,Assembly,multi,machine,0
F#,C,multi,imperative,1
F#,Arduino,multi,imperative,0
F#,Fortran,multi,imperative,0
F#,Elixir,multi,functional,0
F#,Groovy,multi,functional,0
F#,Haskell,multi,functional,1
F#,Clojure,multi,functional,1
F#,OCaml,multi,functional,0
F#,Erlang,multi,functional,0
F#,HTML,multi,declarative,3
F#,CSS,multi,declarative,3
F#,XSLT,multi,declarative,0
F#,PLpgSQL,multi,declarative,0
F#,Elm,multi,declarative,2
F#,Nix,multi,declarative,0
D,SaltStack,multi,undefined,0
D,Vala,multi,undefined,0
D,ColdFusion,multi,undefined,0
D,Shell,multi,scripted,7
D,PowerShell,multi,scripted,1
D,Vim script,multi,scripted,2
D,Emacs Lisp,multi,scripted,0
D,Batchfile,multi,scripted,0
D,PHP,multi,procedural,1
D,C++,multi,procedural,3
D,JavaScript,multi,oob,5
D,Python,multi,oob,5
D,Java,multi,oob,1
D,Ruby,multi,oob,2
D,C#,multi,oob,1
D,TypeScript,multi,oob,1
D,Jupyter Notebook,multi,oob,0
D,Objective-C,multi,oob,0
D,Kotlin,multi,oob,1
D,Dart,multi,oob,2
D,Crystal,multi,oob,1
D,Go,multi,multi,2
D,Swift,multi,multi,0
D,Scala,multi,multi,1
D,R,multi,multi,0
D,Rust,multi,multi,1
D,Perl,multi,multi,1
D,Lua,multi,multi,0
D,CoffeeScript,multi,multi,1
D,Matlab,multi,multi,0
D,Julia,multi,multi,1
D,Visual Basic,multi,multi,1
D,F#,multi,multi,0
D,D,multi,multi,91
D,Assembly,multi,machine,0
D,C,multi,imperative,4
D,Arduino,multi,imperative,0
D,Fortran,multi,imperative,0
D,Elixir,multi,functional,0
D,Groovy,multi,functional,0
D,Haskell,multi,functional,2
D,Clojure,multi,functional,0
D,OCaml,multi,functional,0
D,Erlang,multi,functional,1
D,HTML,multi,declarative,2
D,CSS,multi,declarative,2
D,XSLT,multi,declarative,0
D,PLpgSQL,multi,declarative,0
D,Elm,multi,declarative,1
D,Nix,multi,declarative,0
Assembly,SaltStack,machine,undefined,0
Assembly,Vala,machine,undefined,0
Assembly,ColdFusion,machine,undefined,0
Assembly,Shell,machine,scripted,3
Assembly,PowerShell,machine,scripted,0
Assembly,Vim script,machine,scripted,0
Assembly,Emacs Lisp,machine,scripted,1
Assembly,Batchfile,machine,scripted,0
Assembly,PHP,machine,procedural,1
Assembly,C++,machine,procedural,15
Assembly,JavaScript,machine,oob,15
Assembly,Python,machine,oob,16
Assembly,Java,machine,oob,7
Assembly,Ruby,machine,oob,3
Assembly,C#,machine,oob,2
Assembly,TypeScript,machine,oob,4
Assembly,Jupyter Notebook,machine,oob,0
Assembly,Objective-C,machine,oob,0
Assembly,Kotlin,machine,oob,1
Assembly,Dart,machine,oob,1
Assembly,Crystal,machine,oob,1
Assembly,Go,machine,multi,7
Assembly,Swift,machine,multi,0
Assembly,Scala,machine,multi,2
Assembly,R,machine,multi,2
Assembly,Rust,machine,multi,3
Assembly,Perl,machine,multi,0
Assembly,Lua,machine,multi,0
Assembly,CoffeeScript,machine,multi,0
Assembly,Matlab,machine,multi,0
Assembly,Julia,machine,multi,1
Assembly,Visual Basic,machine,multi,1
Assembly,F#,machine,multi,0
Assembly,D,machine,multi,0
Assembly,Assembly,machine,machine,164
Assembly,C,machine,imperative,24
Assembly,Arduino,machine,imperative,0
Assembly,Fortran,machine,imperative,0
Assembly,Elixir,machine,functional,0
Assembly,Groovy,machine,functional,1
Assembly,Haskell,machine,functional,0
Assembly,Clojure,machine,functional,0
Assembly,OCaml,machine,functional,2
Assembly,Erlang,machine,functional,2
Assembly,HTML,machine,declarative,9
Assembly,CSS,machine,declarative,1
Assembly,XSLT,machine,declarative,0
Assembly,PLpgSQL,machine,declarative,0
Assembly,Elm,machine,declarative,0
Assembly,Nix,machine,declarative,0
C,SaltStack,imperative,undefined,0
C,Vala,imperative,undefined,13
C,ColdFusion,imperative,undefined,0
C,Shell,imperative,scripted,291
C,PowerShell,imperative,scripted,10
C,Vim script,imperative,scripted,15
C,Emacs Lisp,imperative,scripted,8
C,Batchfile,imperative,scripted,7
C,PHP,imperative,procedural,87
C,C++,imperative,procedural,594
C,JavaScript,imperative,oob,318
C,Python,imperative,oob,595
C,Java,imperative,oob,259
C,Ruby,imperative,oob,110
C,C#,imperative,oob,62
C,TypeScript,imperative,oob,25
C,Jupyter Notebook,imperative,oob,39
C,Objective-C,imperative,oob,23
C,Kotlin,imperative,oob,9
C,Dart,imperative,oob,2
C,Crystal,imperative,oob,2
C,Go,imperative,multi,127
C,Swift,imperative,multi,23
C,Scala,imperative,multi,17
C,R,imperative,multi,11
C,Rust,imperative,multi,47
C,Perl,imperative,multi,59
C,Lua,imperative,multi,35
C,CoffeeScript,imperative,multi,8
C,Matlab,imperative,multi,12
C,Julia,imperative,multi,10
C,Visual Basic,imperative,multi,0
C,F#,imperative,multi,1
C,D,imperative,multi,4
C,Assembly,imperative,machine,24
C,C,imperative,imperative,6798
C,Arduino,imperative,imperative,11
C,Fortran,imperative,imperative,11
C,Elixir,imperative,functional,8
C,Groovy,imperative,functional,5
C,Haskell,imperative,functional,12
C,Clojure,imperative,functional,5
C,OCaml,imperative,functional,5
C,Erlang,imperative,functional,11
C,HTML,imperative,declarative,206
C,CSS,imperative,declarative,103
C,XSLT,imperative,declarative,6
C,PLpgSQL,imperative,declarative,7
C,Elm,imperative,declarative,2
C,Nix,imperative,declarative,3
Arduino,SaltStack,imperative,undefined,0
Arduino,Vala,imperative,undefined,0
Arduino,ColdFusion,imperative,undefined,0
Arduino,Shell,imperative,scripted,10
Arduino,PowerShell,imperative,scripted,0
Arduino,Vim script,imperative,scripted,0
Arduino,Emacs Lisp,imperative,scripted,0
Arduino,Batchfile,imperative,scripted,0
Arduino,PHP,imperative,procedural,2
Arduino,C++,imperative,procedural,27
Arduino,JavaScript,imperative,oob,29
Arduino,Python,imperative,oob,30
Arduino,Java,imperative,oob,15
Arduino,Ruby,imperative,oob,5
Arduino,C#,imperative,oob,6
Arduino,TypeScript,imperative,oob,4
Arduino,Jupyter Notebook,imperative,oob,2
Arduino,Objective-C,imperative,oob,0
Arduino,Kotlin,imperative,oob,0
Arduino,Dart,imperative,oob,0
Arduino,Crystal,imperative,oob,0
Arduino,Go,imperative,multi,3
Arduino,Swift,imperative,multi,0
Arduino,Scala,imperative,multi,0
Arduino,R,imperative,multi,0
Arduino,Rust,imperative,multi,1
Arduino,Perl,imperative,multi,0
Arduino,Lua,imperative,multi,1
Arduino,CoffeeScript,imperative,multi,3
Arduino,Matlab,imperative,multi,1
Arduino,Julia,imperative,multi,0
Arduino,Visual Basic,imperative,multi,2
Arduino,F#,imperative,multi,0
Arduino,D,imperative,multi,0
Arduino,Assembly,imperative,machine,0
Arduino,C,imperative,imperative,11
Arduino,Arduino,imperative,imperative,405
Arduino,Fortran,imperative,imperative,0
Arduino,Elixir,imperative,functional,1
Arduino,Groovy,imperative,functional,0
Arduino,Haskell,imperative,functional,0
Arduino,Clojure,imperative,functional,0
Arduino,OCaml,imperative,functional,0
Arduino,Erlang,imperative,functional,0
Arduino,HTML,imperative,declarative,24
Arduino,CSS,imperative,declarative,6
Arduino,XSLT,imperative,declarative,0
Arduino,PLpgSQL,imperative,declarative,0
Arduino,Elm,imperative,declarative,1
Arduino,Nix,imperative,declarative,0
Fortran,SaltStack,imperative,undefined,0
Fortran,Vala,imperative,undefined,0
Fortran,ColdFusion,imperative,undefined,0
Fortran,Shell,imperative,scripted,4
Fortran,PowerShell,imperative,scripted,0
Fortran,Vim script,imperative,scripted,0
Fortran,Emacs Lisp,imperative,scripted,0
Fortran,Batchfile,imperative,scripted,0
Fortran,PHP,imperative,procedural,0
Fortran,C++,imperative,procedural,16
Fortran,JavaScript,imperative,oob,2
Fortran,Python,imperative,oob,14
Fortran,Java,imperative,oob,1
Fortran,Ruby,imperative,oob,2
Fortran,C#,imperative,oob,1
Fortran,TypeScript,imperative,oob,0
Fortran,Jupyter Notebook,imperative,oob,7
Fortran,Objective-C,imperative,oob,0
Fortran,Kotlin,imperative,oob,0
Fortran,Dart,imperative,oob,0
Fortran,Crystal,imperative,oob,0
Fortran,Go,imperative,multi,1
Fortran,Swift,imperative,multi,0
Fortran,Scala,imperative,multi,1
Fortran,R,imperative,multi,1
Fortran,Rust,imperative,multi,1
Fortran,Perl,imperative,multi,0
Fortran,Lua,imperative,multi,1
Fortran,CoffeeScript,imperative,multi,0
Fortran,Matlab,imperative,multi,1
Fortran,Julia,imperative,multi,2
Fortran,Visual Basic,imperative,multi,0
Fortran,F#,imperative,multi,0
Fortran,D,imperative,multi,0
Fortran,Assembly,imperative,machine,0
Fortran,C,imperative,imperative,11
Fortran,Arduino,imperative,imperative,0
Fortran,Fortran,imperative,imperative,185
Fortran,Elixir,imperative,functional,0
Fortran,Groovy,imperative,functional,0
Fortran,Haskell,imperative,functional,0
Fortran,Clojure,imperative,functional,0
Fortran,OCaml,imperative,functional,0
Fortran,Erlang,imperative,functional,0
Fortran,HTML,imperative,declarative,3
Fortran,CSS,imperative,declarative,2
Fortran,XSLT,imperative,declarative,0
Fortran,PLpgSQL,imperative,declarative,0
Fortran,Elm,imperative,declarative,0
Fortran,Nix,imperative,declarative,0
Elixir,SaltStack,functional,undefined,0
Elixir,Vala,functional,undefined,0
Elixir,ColdFusion,functional,undefined,0
Elixir,Shell,functional,scripted,18
Elixir,PowerShell,functional,scripted,2
Elixir,Vim script,functional,scripted,7
Elixir,Emacs Lisp,functional,scripted,0
Elixir,Batchfile,functional,scripted,1
Elixir,PHP,functional,procedural,13
Elixir,C++,functional,procedural,4
Elixir,JavaScript,functional,oob,87
Elixir,Python,functional,oob,23
Elixir,Java,functional,oob,4
Elixir,Ruby,functional,oob,58
Elixir,C#,functional,oob,6
Elixir,TypeScript,functional,oob,16
Elixir,Jupyter Notebook,functional,oob,1
Elixir,Objective-C,functional,oob,3
Elixir,Kotlin,functional,oob,2
Elixir,Dart,functional,oob,0
Elixir,Crystal,functional,oob,1
Elixir,Go,functional,multi,13
Elixir,Swift,functional,multi,7
Elixir,Scala,functional,multi,1
Elixir,R,functional,multi,1
Elixir,Rust,functional,multi,6
Elixir,Perl,functional,multi,3
Elixir,Lua,functional,multi,2
Elixir,CoffeeScript,functional,multi,3
Elixir,Matlab,functional,multi,0
Elixir,Julia,functional,multi,0
Elixir,Visual Basic,functional,multi,0
Elixir,F#,functional,multi,0
Elixir,D,functional,multi,0
Elixir,Assembly,functional,machine,0
Elixir,C,functional,imperative,8
Elixir,Arduino,functional,imperative,1
Elixir,Fortran,functional,imperative,0
Elixir,Elixir,functional,functional,673
Elixir,Groovy,functional,functional,0
Elixir,Haskell,functional,functional,1
Elixir,Clojure,functional,functional,5
Elixir,OCaml,functional,functional,1
Elixir,Erlang,functional,functional,10
Elixir,HTML,functional,declarative,33
Elixir,CSS,functional,declarative,34
Elixir,XSLT,functional,declarative,0
Elixir,PLpgSQL,functional,declarative,0
Elixir,Elm,functional,declarative,6
Elixir,Nix,functional,declarative,0
Groovy,SaltStack,functional,undefined,1
Groovy,Vala,functional,undefined,0
Groovy,ColdFusion,functional,undefined,0
Groovy,Shell,functional,scripted,80
Groovy,PowerShell,functional,scripted,2
Groovy,Vim script,functional,scripted,0
Groovy,Emacs Lisp,functional,scripted,0
Groovy,Batchfile,functional,scripted,1
Groovy,PHP,functional,procedural,3
Groovy,C++,functional,procedural,5
Groovy,JavaScript,functional,oob,74
Groovy,Python,functional,oob,58
Groovy,Java,functional,oob,138
Groovy,Ruby,functional,oob,21
Groovy,C#,functional,oob,8
Groovy,TypeScript,functional,oob,19
Groovy,Jupyter Notebook,functional,oob,2
Groovy,Objective-C,functional,oob,2
Groovy,Kotlin,functional,oob,10
Groovy,Dart,functional,oob,0
Groovy,Crystal,functional,oob,0
Groovy,Go,functional,multi,32
Groovy,Swift,functional,multi,0
Groovy,Scala,functional,multi,21
Groovy,R,functional,multi,3
Groovy,Rust,functional,multi,2
Groovy,Perl,functional,multi,2
Groovy,Lua,functional,multi,1
Groovy,CoffeeScript,functional,multi,1
Groovy,Matlab,functional,multi,0
Groovy,Julia,functional,multi,0
Groovy,Visual Basic,functional,multi,0
Groovy,F#,functional,multi,0
Groovy,D,functional,multi,0
Groovy,Assembly,functional,machine,1
Groovy,C,functional,imperative,5
Groovy,Arduino,functional,imperative,0
Groovy,Fortran,functional,imperative,0
Groovy,Elixir,functional,functional,0
Groovy,Groovy,functional,functional,587
Groovy,Haskell,functional,functional,0
Groovy,Clojure,functional,functional,0
Groovy,OCaml,functional,functional,0
Groovy,Erlang,functional,functional,1
Groovy,HTML,functional,declarative,42
Groovy,CSS,functional,declarative,15
Groovy,XSLT,functional,declarative,0
Groovy,PLpgSQL,functional,declarative,0
Groovy,Elm,functional,declarative,1
Groovy,Nix,functional,declarative,0
Haskell,SaltStack,functional,undefined,0
Haskell,Vala,functional,undefined,0
Haskell,ColdFusion,functional,undefined,0
Haskell,Shell,functional,scripted,15
Haskell,PowerShell,functional,scripted,1
Haskell,Vim script,functional,scripted,3
Haskell,Emacs Lisp,functional,scripted,5
Haskell,Batchfile,functional,scripted,0
Haskell,PHP,functional,procedural,11
Haskell,C++,functional,procedural,16
Haskell,JavaScript,functional,oob,48
Haskell,Python,functional,oob,34
Haskell,Java,functional,oob,19
Haskell,Ruby,functional,oob,21
Haskell,C#,functional,oob,4
Haskell,TypeScript,functional,oob,6
Haskell,Jupyter Notebook,functional,oob,5
Haskell,Objective-C,functional,oob,1
Haskell,Kotlin,functional,oob,2
Haskell,Dart,functional,oob,1
Haskell,Crystal,functional,oob,1
Haskell,Go,functional,multi,11
Haskell,Swift,functional,multi,1
Haskell,Scala,functional,multi,11
Haskell,R,functional,multi,0
Haskell,Rust,functional,multi,7
Haskell,Perl,functional,multi,6
Haskell,Lua,functional,multi,1
Haskell,CoffeeScript,functional,multi,3
Haskell,Matlab,functional,multi,0
Haskell,Julia,functional,multi,1
Haskell,Visual Basic,functional,multi,1
Haskell,F#,functional,multi,1
Haskell,D,functional,multi,2
Haskell,Assembly,functional,machine,0
Haskell,C,functional,imperative,12
Haskell,Arduino,functional,imperative,0
Haskell,Fortran,functional,imperative,0
Haskell,Elixir,functional,functional,1
Haskell,Groovy,functional,functional,0
Haskell,Haskell,functional,functional,569
Haskell,Clojure,functional,functional,4
Haskell,OCaml,functional,functional,2
Haskell,Erlang,functional,functional,1
Haskell,HTML,functional,declarative,25
Haskell,CSS,functional,declarative,7
Haskell,XSLT,functional,declarative,0
Haskell,PLpgSQL,functional,declarative,0
Haskell,Elm,functional,declarative,8
Haskell,Nix,functional,declarative,14
Clojure,SaltStack,functional,undefined,0
Clojure,Vala,functional,undefined,0
Clojure,ColdFusion,functional,undefined,0
Clojure,Shell,functional,scripted,22
Clojure,PowerShell,functional,scripted,0
Clojure,Vim script,functional,scripted,1
Clojure,Emacs Lisp,functional,scripted,9
Clojure,Batchfile,functional,scripted,0
Clojure,PHP,functional,procedural,1
Clojure,C++,functional,procedural,5
Clojure,JavaScript,functional,oob,50
Clojure,Python,functional,oob,25
Clojure,Java,functional,oob,34
Clojure,Ruby,functional,oob,21
Clojure,C#,functional,oob,1
Clojure,TypeScript,functional,oob,1
Clojure,Jupyter Notebook,functional,oob,0
Clojure,Objective-C,functional,oob,0
Clojure,Kotlin,functional,oob,1
Clojure,Dart,functional,oob,0
Clojure,Crystal,functional,oob,0
Clojure,Go,functional,multi,10
Clojure,Swift,functional,multi,1
Clojure,Scala,functional,multi,9
Clojure,R,functional,multi,0
Clojure,Rust,functional,multi,5
Clojure,Perl,functional,multi,2
Clojure,Lua,functional,multi,0
Clojure,CoffeeScript,functional,multi,1
Clojure,Matlab,functional,multi,0
Clojure,Julia,functional,multi,0
Clojure,Visual Basic,functional,multi,0
Clojure,F#,functional,multi,1
Clojure,D,functional,multi,0
Clojure,Assembly,functional,machine,0
Clojure,C,functional,imperative,5
Clojure,Arduino,functional,imperative,0
Clojure,Fortran,functional,imperative,0
Clojure,Elixir,functional,functional,5
Clojure,Groovy,functional,functional,0
Clojure,Haskell,functional,functional,4
Clojure,Clojure,functional,functional,488
Clojure,OCaml,functional,functional,1
Clojure,Erlang,functional,functional,4
Clojure,HTML,functional,declarative,20
Clojure,CSS,functional,declarative,11
Clojure,XSLT,functional,declarative,0
Clojure,PLpgSQL,functional,declarative,0
Clojure,Elm,functional,declarative,0
Clojure,Nix,functional,declarative,1
OCaml,SaltStack,functional,undefined,0
OCaml,Vala,functional,undefined,0
OCaml,ColdFusion,functional,undefined,0
OCaml,Shell,functional,scripted,7
OCaml,PowerShell,functional,scripted,0
OCaml,Vim script,functional,scripted,3
OCaml,Emacs Lisp,functional,scripted,2
OCaml,Batchfile,functional,scripted,0
OCaml,PHP,functional,procedural,1
OCaml,C++,functional,procedural,8
OCaml,JavaScript,functional,oob,29
OCaml,Python,functional,oob,11
OCaml,Java,functional,oob,8
OCaml,Ruby,functional,oob,2
OCaml,C#,functional,oob,3
OCaml,TypeScript,functional,oob,4
OCaml,Jupyter Notebook,functional,oob,2
OCaml,Objective-C,functional,oob,1
OCaml,Kotlin,functional,oob,0
OCaml,Dart,functional,oob,0
OCaml,Crystal,functional,oob,0
OCaml,Go,functional,multi,0
OCaml,Swift,functional,multi,0
OCaml,Scala,functional,multi,1
OCaml,R,functional,multi,0
OCaml,Rust,functional,multi,4
OCaml,Perl,functional,multi,0
OCaml,Lua,functional,multi,1
OCaml,CoffeeScript,functional,multi,2
OCaml,Matlab,functional,multi,0
OCaml,Julia,functional,multi,1
OCaml,Visual Basic,functional,multi,0
OCaml,F#,functional,multi,0
OCaml,D,functional,multi,0
OCaml,Assembly,functional,machine,2
OCaml,C,functional,imperative,5
OCaml,Arduino,functional,imperative,0
OCaml,Fortran,functional,imperative,0
OCaml,Elixir,functional,functional,1
OCaml,Groovy,functional,functional,0
OCaml,Haskell,functional,functional,2
OCaml,Clojure,functional,functional,1
OCaml,OCaml,functional,functional,218
OCaml,Erlang,functional,functional,1
OCaml,HTML,functional,declarative,11
OCaml,CSS,functional,declarative,1
OCaml,XSLT,functional,declarative,0
OCaml,PLpgSQL,functional,declarative,0
OCaml,Elm,functional,declarative,1
OCaml,Nix,functional,declarative,0
Erlang,SaltStack,functional,undefined,0
Erlang,Vala,functional,undefined,0
Erlang,ColdFusion,functional,undefined,0
Erlang,Shell,functional,scripted,11
Erlang,PowerShell,functional,scripted,1
Erlang,Vim script,functional,scripted,1
Erlang,Emacs Lisp,functional,scripted,1
Erlang,Batchfile,functional,scripted,0
Erlang,PHP,functional,procedural,6
Erlang,C++,functional,procedural,6
Erlang,JavaScript,functional,oob,21
Erlang,Python,functional,oob,20
Erlang,Java,functional,oob,7
Erlang,Ruby,functional,oob,13
Erlang,C#,functional,oob,1
Erlang,TypeScript,functional,oob,4
Erlang,Jupyter Notebook,functional,oob,1
Erlang,Objective-C,functional,oob,1
Erlang,Kotlin,functional,oob,1
Erlang,Dart,functional,oob,1
Erlang,Crystal,functional,oob,1
Erlang,Go,functional,multi,9
Erlang,Swift,functional,multi,0
Erlang,Scala,functional,multi,4
Erlang,R,functional,multi,0
Erlang,Rust,functional,multi,4
Erlang,Perl,functional,multi,2
Erlang,Lua,functional,multi,0
Erlang,CoffeeScript,functional,multi,2
Erlang,Matlab,functional,multi,0
Erlang,Julia,functional,multi,1
Erlang,Visual Basic,functional,multi,1
Erlang,F#,functional,multi,0
Erlang,D,functional,multi,1
Erlang,Assembly,functional,machine,2
Erlang,C,functional,imperative,11
Erlang,Arduino,functional,imperative,0
Erlang,Fortran,functional,imperative,0
Erlang,Elixir,functional,functional,10
Erlang,Groovy,functional,functional,1
Erlang,Haskell,functional,functional,1
Erlang,Clojure,functional,functional,4
Erlang,OCaml,functional,functional,1
Erlang,Erlang,functional,functional,201
Erlang,HTML,functional,declarative,8
Erlang,CSS,functional,declarative,7
Erlang,XSLT,functional,declarative,1
Erlang,PLpgSQL,functional,declarative,2
Erlang,Elm,functional,declarative,1
Erlang,Nix,functional,declarative,1
HTML,SaltStack,declarative,undefined,10
HTML,Vala,declarative,undefined,2
HTML,ColdFusion,declarative,undefined,2
HTML,Shell,declarative,scripted,477
HTML,PowerShell,declarative,scripted,24
HTML,Vim script,declarative,scripted,24
HTML,Emacs Lisp,declarative,scripted,9
HTML,Batchfile,declarative,scripted,12
HTML,PHP,declarative,procedural,630
HTML,C++,declarative,procedural,308
HTML,JavaScript,declarative,oob,3506
HTML,Python,declarative,oob,1300
HTML,Java,declarative,oob,954
HTML,Ruby,declarative,oob,712
HTML,C#,declarative,oob,197
HTML,TypeScript,declarative,oob,351
HTML,Jupyter Notebook,declarative,oob,110
HTML,Objective-C,declarative,oob,48
HTML,Kotlin,declarative,oob,24
HTML,Dart,declarative,oob,10
HTML,Crystal,declarative,oob,3
HTML,Go,declarative,multi,277
HTML,Swift,declarative,multi,67
HTML,Scala,declarative,multi,77
HTML,R,declarative,multi,100
HTML,Rust,declarative,multi,57
HTML,Perl,declarative,multi,45
HTML,Lua,declarative,multi,15
HTML,CoffeeScript,declarative,multi,64
HTML,Matlab,declarative,multi,12
HTML,Julia,declarative,multi,8
HTML,Visual Basic,declarative,multi,5
HTML,F#,declarative,multi,3
HTML,D,declarative,multi,2
HTML,Assembly,declarative,machine,9
HTML,C,declarative,imperative,206
HTML,Arduino,declarative,imperative,24
HTML,Fortran,declarative,imperative,3
HTML,Elixir,declarative,functional,33
HTML,Groovy,declarative,functional,42
HTML,Haskell,declarative,functional,25
HTML,Clojure,declarative,functional,20
HTML,OCaml,declarative,functional,11
HTML,Erlang,declarative,functional,8
HTML,HTML,declarative,declarative,19792
HTML,CSS,declarative,declarative,1690
HTML,XSLT,declarative,declarative,17
HTML,PLpgSQL,declarative,declarative,13
HTML,Elm,declarative,declarative,11
HTML,Nix,declarative,declarative,0
CSS,SaltStack,declarative,undefined,5
CSS,Vala,declarative,undefined,5
CSS,ColdFusion,declarative,undefined,4
CSS,Shell,declarative,scripted,278
CSS,PowerShell,declarative,scripted,13
CSS,Vim script,declarative,scripted,18
CSS,Emacs Lisp,declarative,scripted,7
CSS,Batchfile,declarative,scripted,8
CSS,PHP,declarative,procedural,495
CSS,C++,declarative,procedural,173
CSS,JavaScript,declarative,oob,2186
CSS,Python,declarative,oob,676
CSS,Java,declarative,oob,457
CSS,Ruby,declarative,oob,458
CSS,C#,declarative,oob,111
CSS,TypeScript,declarative,oob,257
CSS,Jupyter Notebook,declarative,oob,46
CSS,Objective-C,declarative,oob,35
CSS,Kotlin,declarative,oob,22
CSS,Dart,declarative,oob,13
CSS,Crystal,declarative,oob,7
CSS,Go,declarative,multi,147
CSS,Swift,declarative,multi,44
CSS,Scala,declarative,multi,50
CSS,R,declarative,multi,19
CSS,Rust,declarative,multi,39
CSS,Perl,declarative,multi,18
CSS,Lua,declarative,multi,13
CSS,CoffeeScript,declarative,multi,32
CSS,Matlab,declarative,multi,4
CSS,Julia,declarative,multi,2
CSS,Visual Basic,declarative,multi,4
CSS,F#,declarative,multi,3
CSS,D,declarative,multi,2
CSS,Assembly,declarative,machine,1
CSS,C,declarative,imperative,103
