language1,language2,paradigm1,paradigm2,common_actors
Matlab,Nix,multi,declarative,0
Julia,Roff,multi,undefined,0
Julia,Protocol Buffer,multi,undefined,0
Julia,SaltStack,multi,undefined,0
Julia,Vala,multi,undefined,0
Julia,Shell,multi,scripted,6
Julia,PowerShell,multi,scripted,0
Julia,Vim script,multi,scripted,0
Julia,Emacs Lisp,multi,scripted,1
Julia,Batchfile,multi,scripted,0
Julia,PHP,multi,procedural,0
Julia,C++,multi,procedural,6
Julia,JavaScript,multi,oob,4
Julia,Python,multi,oob,24
Julia,Java,multi,oob,0
Julia,Ruby,multi,oob,1
Julia,C#,multi,oob,0
Julia,TypeScript,multi,oob,2
Julia,Objective-C,multi,oob,0
Julia,Jupyter Notebook,multi,oob,14
Julia,Kotlin,multi,oob,0
Julia,Dart,multi,oob,0
Julia,Go,multi,multi,0
Julia,Swift,multi,multi,0
Julia,Scala,multi,multi,0
Julia,R,multi,multi,1
Julia,Rust,multi,multi,0
Julia,Lua,multi,multi,0
Julia,Perl,multi,multi,0
Julia,CoffeeScript,multi,multi,1
Julia,Matlab,multi,multi,1
Julia,Julia,multi,multi,286
Julia,Visual Basic,multi,multi,0
Julia,F#,multi,multi,0
Julia,D,multi,multi,0
Julia,Assembly,multi,machine,0
Julia,C,multi,imperative,6
Julia,Arduino,multi,imperative,0
Julia,Fortran,multi,imperative,0
Julia,Elixir,multi,functional,0
Julia,Groovy,multi,functional,0
Julia,Haskell,multi,functional,0
Julia,Clojure,multi,functional,1
Julia,Erlang,multi,functional,0
Julia,OCaml,multi,functional,1
Julia,HTML,multi,declarative,9
Julia,CSS,multi,declarative,4
Julia,XSLT,multi,declarative,0
Julia,PLpgSQL,multi,declarative,0
Julia,Elm,multi,declarative,1
Julia,Nix,multi,declarative,1
Visual Basic,Roff,multi,undefined,0
Visual Basic,Protocol Buffer,multi,undefined,0
Visual Basic,SaltStack,multi,undefined,0
Visual Basic,Vala,multi,undefined,0
Visual Basic,Shell,multi,scripted,2
Visual Basic,PowerShell,multi,scripted,1
Visual Basic,Vim script,multi,scripted,0
Visual Basic,Emacs Lisp,multi,scripted,1
Visual Basic,Batchfile,multi,scripted,1
Visual Basic,PHP,multi,procedural,4
Visual Basic,C++,multi,procedural,5
Visual Basic,JavaScript,multi,oob,3
Visual Basic,Python,multi,oob,5
Visual Basic,Java,multi,oob,3
Visual Basic,Ruby,multi,oob,1
Visual Basic,C#,multi,oob,4
Visual Basic,TypeScript,multi,oob,0
Visual Basic,Objective-C,multi,oob,0
Visual Basic,Jupyter Notebook,multi,oob,0
Visual Basic,Kotlin,multi,oob,0
Visual Basic,Dart,multi,oob,1
Visual Basic,Go,multi,multi,1
Visual Basic,Swift,multi,multi,0
Visual Basic,Scala,multi,multi,1
Visual Basic,R,multi,multi,0
Visual Basic,Rust,multi,multi,2
Visual Basic,Lua,multi,multi,2
Visual Basic,Perl,multi,multi,1
Visual Basic,CoffeeScript,multi,multi,1
Visual Basic,Matlab,multi,multi,0
Visual Basic,Julia,multi,multi,0
Visual Basic,Visual Basic,multi,multi,136
Visual Basic,F#,multi,multi,0
Visual Basic,D,multi,multi,1
Visual Basic,Assembly,multi,machine,0
Visual Basic,C,multi,imperative,0
Visual Basic,Arduino,multi,imperative,0
Visual Basic,Fortran,multi,imperative,2
Visual Basic,Elixir,multi,functional,0
Visual Basic,Groovy,multi,functional,1
Visual Basic,Haskell,multi,functional,1
Visual Basic,Clojure,multi,functional,0
Visual Basic,Erlang,multi,functional,0
Visual Basic,OCaml,multi,functional,0
Visual Basic,HTML,multi,declarative,3
Visual Basic,CSS,multi,declarative,0
Visual Basic,XSLT,multi,declarative,0
Visual Basic,PLpgSQL,multi,declarative,0
Visual Basic,Elm,multi,declarative,1
Visual Basic,Nix,multi,declarative,0
F#,Roff,multi,undefined,0
F#,Protocol Buffer,multi,undefined,0
F#,SaltStack,multi,undefined,0
F#,Vala,multi,undefined,0
F#,Shell,multi,scripted,3
F#,PowerShell,multi,scripted,4
F#,Vim script,multi,scripted,0
F#,Emacs Lisp,multi,scripted,0
F#,Batchfile,multi,scripted,1
F#,PHP,multi,procedural,1
F#,C++,multi,procedural,1
F#,JavaScript,multi,oob,11
F#,Python,multi,oob,1
F#,Java,multi,oob,0
F#,Ruby,multi,oob,2
F#,C#,multi,oob,21
F#,TypeScript,multi,oob,4
F#,Objective-C,multi,oob,1
F#,Jupyter Notebook,multi,oob,0
F#,Kotlin,multi,oob,0
F#,Dart,multi,oob,0
F#,Go,multi,multi,1
F#,Swift,multi,multi,0
F#,Scala,multi,multi,1
F#,R,multi,multi,0
F#,Rust,multi,multi,0
F#,Lua,multi,multi,0
F#,Perl,multi,multi,0
F#,CoffeeScript,multi,multi,0
F#,Matlab,multi,multi,0
F#,Julia,multi,multi,0
F#,Visual Basic,multi,multi,0
F#,F#,multi,multi,103
F#,D,multi,multi,0
F#,Assembly,multi,machine,0
F#,C,multi,imperative,0
F#,Arduino,multi,imperative,0
F#,Fortran,multi,imperative,0
F#,Elixir,multi,functional,1
F#,Groovy,multi,functional,0
F#,Haskell,multi,functional,1
F#,Clojure,multi,functional,0
F#,Erlang,multi,functional,0
F#,OCaml,multi,functional,0
F#,HTML,multi,declarative,6
F#,CSS,multi,declarative,1
F#,XSLT,multi,declarative,0
F#,PLpgSQL,multi,declarative,0
F#,Elm,multi,declarative,0
F#,Nix,multi,declarative,0
D,Roff,multi,undefined,0
D,Protocol Buffer,multi,undefined,0
D,SaltStack,multi,undefined,0
D,Vala,multi,undefined,0
D,Shell,multi,scripted,11
D,PowerShell,multi,scripted,1
D,Vim script,multi,scripted,0
D,Emacs Lisp,multi,scripted,1
D,Batchfile,multi,scripted,0
D,PHP,multi,procedural,3
D,C++,multi,procedural,5
D,JavaScript,multi,oob,5
D,Python,multi,oob,4
D,Java,multi,oob,1
D,Ruby,multi,oob,2
D,C#,multi,oob,1
D,TypeScript,multi,oob,0
D,Objective-C,multi,oob,0
D,Jupyter Notebook,multi,oob,0
D,Kotlin,multi,oob,0
D,Dart,multi,oob,1
D,Go,multi,multi,1
D,Swift,multi,multi,0
D,Scala,multi,multi,0
D,R,multi,multi,0
D,Rust,multi,multi,2
D,Lua,multi,multi,1
D,Perl,multi,multi,0
D,CoffeeScript,multi,multi,1
D,Matlab,multi,multi,0
D,Julia,multi,multi,0
D,Visual Basic,multi,multi,1
D,F#,multi,multi,0
D,D,multi,multi,94
D,Assembly,multi,machine,0
D,C,multi,imperative,3
D,Arduino,multi,imperative,0
D,Fortran,multi,imperative,0
D,Elixir,multi,functional,0
D,Groovy,multi,functional,3
D,Haskell,multi,functional,1
D,Clojure,multi,functional,0
D,Erlang,multi,functional,0
D,OCaml,multi,functional,0
D,HTML,multi,declarative,2
D,CSS,multi,declarative,7
D,XSLT,multi,declarative,0
D,PLpgSQL,multi,declarative,0
D,Elm,multi,declarative,1
D,Nix,multi,declarative,0
Assembly,Roff,machine,undefined,0
Assembly,Protocol Buffer,machine,undefined,0
Assembly,SaltStack,machine,undefined,0
Assembly,Vala,machine,undefined,0
Assembly,Shell,machine,scripted,5
Assembly,PowerShell,machine,scripted,0
Assembly,Vim script,machine,scripted,0
Assembly,Emacs Lisp,machine,scripted,0
Assembly,Batchfile,machine,scripted,0
Assembly,PHP,machine,procedural,0
Assembly,C++,machine,procedural,5
Assembly,JavaScript,machine,oob,5
Assembly,Python,machine,oob,4
Assembly,Java,machine,oob,3
Assembly,Ruby,machine,oob,0
Assembly,C#,machine,oob,2
Assembly,TypeScript,machine,oob,0
Assembly,Objective-C,machine,oob,1
Assembly,Jupyter Notebook,machine,oob,0
Assembly,Kotlin,machine,oob,0
Assembly,Dart,machine,oob,0
Assembly,Go,machine,multi,6
Assembly,Swift,machine,multi,0
Assembly,Scala,machine,multi,0
Assembly,R,machine,multi,0
Assembly,Rust,machine,multi,1
Assembly,Lua,machine,multi,0
Assembly,Perl,machine,multi,0
Assembly,CoffeeScript,machine,multi,0
Assembly,Matlab,machine,multi,0
Assembly,Julia,machine,multi,0
Assembly,Visual Basic,machine,multi,0
Assembly,F#,machine,multi,0
Assembly,D,machine,multi,0
Assembly,Assembly,machine,machine,103
Assembly,C,machine,imperative,10
Assembly,Arduino,machine,imperative,0
Assembly,Fortran,machine,imperative,0
Assembly,Elixir,machine,functional,1
Assembly,Groovy,machine,functional,0
Assembly,Haskell,machine,functional,0
Assembly,Clojure,machine,functional,0
Assembly,Erlang,machine,functional,0
Assembly,OCaml,machine,functional,2
Assembly,HTML,machine,declarative,1
Assembly,CSS,machine,declarative,0
Assembly,XSLT,machine,declarative,0
Assembly,PLpgSQL,machine,declarative,0
Assembly,Elm,machine,declarative,0
Assembly,Nix,machine,declarative,0
C,Roff,imperative,undefined,4
C,Protocol Buffer,imperative,undefined,4
C,SaltStack,imperative,undefined,1
C,Vala,imperative,undefined,6
C,Shell,imperative,scripted,250
C,PowerShell,imperative,scripted,12
C,Vim script,imperative,scripted,11
C,Emacs Lisp,imperative,scripted,6
C,Batchfile,imperative,scripted,7
C,PHP,imperative,procedural,83
C,C++,imperative,procedural,445
C,JavaScript,imperative,oob,222
C,Python,imperative,oob,399
C,Java,imperative,oob,162
C,Ruby,imperative,oob,90
C,C#,imperative,oob,57
C,TypeScript,imperative,oob,25
C,Objective-C,imperative,oob,45
C,Jupyter Notebook,imperative,oob,17
C,Kotlin,imperative,oob,4
C,Dart,imperative,oob,1
C,Go,imperative,multi,107
C,Swift,imperative,multi,16
C,Scala,imperative,multi,15
C,R,imperative,multi,9
C,Rust,imperative,multi,37
C,Lua,imperative,multi,29
C,Perl,imperative,multi,39
C,CoffeeScript,imperative,multi,12
C,Matlab,imperative,multi,2
C,Julia,imperative,multi,6
C,Visual Basic,imperative,multi,0
C,F#,imperative,multi,0
C,D,imperative,multi,3
C,Assembly,imperative,machine,10
C,C,imperative,imperative,5341
C,Arduino,imperative,imperative,8
C,Fortran,imperative,imperative,12
C,Elixir,imperative,functional,8
C,Groovy,imperative,functional,10
C,Haskell,imperative,functional,12
C,Clojure,imperative,functional,3
C,Erlang,imperative,functional,13
C,OCaml,imperative,functional,8
C,HTML,imperative,declarative,130
C,CSS,imperative,declarative,90
C,XSLT,imperative,declarative,4
C,PLpgSQL,imperative,declarative,4
C,Elm,imperative,declarative,2
C,Nix,imperative,declarative,1
Arduino,Roff,imperative,undefined,0
Arduino,Protocol Buffer,imperative,undefined,0
Arduino,SaltStack,imperative,undefined,0
Arduino,Vala,imperative,undefined,0
Arduino,Shell,imperative,scripted,6
Arduino,PowerShell,imperative,scripted,0
Arduino,Vim script,imperative,scripted,1
Arduino,Emacs Lisp,imperative,scripted,0
Arduino,Batchfile,imperative,scripted,0
Arduino,PHP,imperative,procedural,3
Arduino,C++,imperative,procedural,13
Arduino,JavaScript,imperative,oob,10
Arduino,Python,imperative,oob,14
Arduino,Java,imperative,oob,5
Arduino,Ruby,imperative,oob,1
Arduino,C#,imperative,oob,3
Arduino,TypeScript,imperative,oob,1
Arduino,Objective-C,imperative,oob,0
Arduino,Jupyter Notebook,imperative,oob,1
Arduino,Kotlin,imperative,oob,0
Arduino,Dart,imperative,oob,0
Arduino,Go,imperative,multi,2
Arduino,Swift,imperative,multi,1
Arduino,Scala,imperative,multi,0
Arduino,R,imperative,multi,0
Arduino,Rust,imperative,multi,0
Arduino,Lua,imperative,multi,0
Arduino,Perl,imperative,multi,0
Arduino,CoffeeScript,imperative,multi,0
Arduino,Matlab,imperative,multi,1
Arduino,Julia,imperative,multi,0
Arduino,Visual Basic,imperative,multi,0
Arduino,F#,imperative,multi,0
Arduino,D,imperative,multi,0
Arduino,Assembly,imperative,machine,0
Arduino,C,imperative,imperative,8
Arduino,Arduino,imperative,imperative,251
Arduino,Fortran,imperative,imperative,0
Arduino,Elixir,imperative,functional,1
Arduino,Groovy,imperative,functional,0
Arduino,Haskell,imperative,functional,0
Arduino,Clojure,imperative,functional,0
Arduino,Erlang,imperative,functional,0
Arduino,OCaml,imperative,functional,0
Arduino,HTML,imperative,declarative,6
Arduino,CSS,imperative,declarative,5
Arduino,XSLT,imperative,declarative,0
Arduino,PLpgSQL,imperative,declarative,0
Arduino,Elm,imperative,declarative,0
Arduino,Nix,imperative,declarative,0
Fortran,Roff,imperative,undefined,0
Fortran,Protocol Buffer,imperative,undefined,0
Fortran,SaltStack,imperative,undefined,0
Fortran,Vala,imperative,undefined,0
Fortran,Shell,imperative,scripted,9
Fortran,PowerShell,imperative,scripted,0
Fortran,Vim script,imperative,scripted,0
Fortran,Emacs Lisp,imperative,scripted,0
Fortran,Batchfile,imperative,scripted,0
Fortran,PHP,imperative,procedural,0
Fortran,C++,imperative,procedural,12
Fortran,JavaScript,imperative,oob,5
Fortran,Python,imperative,oob,14
Fortran,Java,imperative,oob,1
Fortran,Ruby,imperative,oob,0
Fortran,C#,imperative,oob,1
Fortran,TypeScript,imperative,oob,2
Fortran,Objective-C,imperative,oob,0
Fortran,Jupyter Notebook,imperative,oob,3
Fortran,Kotlin,imperative,oob,0
Fortran,Dart,imperative,oob,0
Fortran,Go,imperative,multi,1
Fortran,Swift,imperative,multi,0
Fortran,Scala,imperative,multi,0
Fortran,R,imperative,multi,4
Fortran,Rust,imperative,multi,0
Fortran,Lua,imperative,multi,0
Fortran,Perl,imperative,multi,0
Fortran,CoffeeScript,imperative,multi,0
Fortran,Matlab,imperative,multi,0
Fortran,Julia,imperative,multi,0
Fortran,Visual Basic,imperative,multi,2
Fortran,F#,imperative,multi,0
Fortran,D,imperative,multi,0
Fortran,Assembly,imperative,machine,0
Fortran,C,imperative,imperative,12
Fortran,Arduino,imperative,imperative,0
Fortran,Fortran,imperative,imperative,169
Fortran,Elixir,imperative,functional,0
Fortran,Groovy,imperative,functional,0
Fortran,Haskell,imperative,functional,0
Fortran,Clojure,imperative,functional,0
Fortran,Erlang,imperative,functional,0
Fortran,OCaml,imperative,functional,0
Fortran,HTML,imperative,declarative,4
Fortran,CSS,imperative,declarative,1
Fortran,XSLT,imperative,declarative,0
Fortran,PLpgSQL,imperative,declarative,0
Fortran,Elm,imperative,declarative,0
Fortran,Nix,imperative,declarative,0
Elixir,Roff,functional,undefined,1
Elixir,Protocol Buffer,functional,undefined,1
Elixir,SaltStack,functional,undefined,0
Elixir,Vala,functional,undefined,0
Elixir,Shell,functional,scripted,18
Elixir,PowerShell,functional,scripted,1
Elixir,Vim script,functional,scripted,3
Elixir,Emacs Lisp,functional,scripted,0
Elixir,Batchfile,functional,scripted,0
Elixir,PHP,functional,procedural,9
Elixir,C++,functional,procedural,3
Elixir,JavaScript,functional,oob,61
Elixir,Python,functional,oob,15
Elixir,Java,functional,oob,6
Elixir,Ruby,functional,oob,49
Elixir,C#,functional,oob,3
Elixir,TypeScript,functional,oob,10
Elixir,Objective-C,functional,oob,2
Elixir,Jupyter Notebook,functional,oob,0
Elixir,Kotlin,functional,oob,3
Elixir,Dart,functional,oob,0
Elixir,Go,functional,multi,14
Elixir,Swift,functional,multi,6
Elixir,Scala,functional,multi,2
Elixir,R,functional,multi,0
Elixir,Rust,functional,multi,8
Elixir,Lua,functional,multi,0
Elixir,Perl,functional,multi,0
Elixir,CoffeeScript,functional,multi,8
Elixir,Matlab,functional,multi,0
Elixir,Julia,functional,multi,0
Elixir,Visual Basic,functional,multi,0
Elixir,F#,functional,multi,1
Elixir,D,functional,multi,0
Elixir,Assembly,functional,machine,1
Elixir,C,functional,imperative,8
Elixir,Arduino,functional,imperative,1
Elixir,Fortran,functional,imperative,0
Elixir,Elixir,functional,functional,620
Elixir,Groovy,functional,functional,0
Elixir,Haskell,functional,functional,5
Elixir,Clojure,functional,functional,4
Elixir,Erlang,functional,functional,11
Elixir,OCaml,functional,functional,0
Elixir,HTML,functional,declarative,30
Elixir,CSS,functional,declarative,28
Elixir,XSLT,functional,declarative,0
Elixir,PLpgSQL,functional,declarative,0
Elixir,Elm,functional,declarative,9
Elixir,Nix,functional,declarative,0
Groovy,Roff,functional,undefined,0
Groovy,Protocol Buffer,functional,undefined,0
Groovy,SaltStack,functional,undefined,2
Groovy,Vala,functional,undefined,0
Groovy,Shell,functional,scripted,82
Groovy,PowerShell,functional,scripted,1
Groovy,Vim script,functional,scripted,0
Groovy,Emacs Lisp,functional,scripted,1
Groovy,Batchfile,functional,scripted,1
Groovy,PHP,functional,procedural,11
Groovy,C++,functional,procedural,6
Groovy,JavaScript,functional,oob,49
Groovy,Python,functional,oob,66
Groovy,Java,functional,oob,125
Groovy,Ruby,functional,oob,18
Groovy,C#,functional,oob,7
Groovy,TypeScript,functional,oob,8
Groovy,Objective-C,functional,oob,8
Groovy,Jupyter Notebook,functional,oob,1
Groovy,Kotlin,functional,oob,5
Groovy,Dart,functional,oob,1
Groovy,Go,functional,multi,33
Groovy,Swift,functional,multi,4
Groovy,Scala,functional,multi,19
Groovy,R,functional,multi,0
Groovy,Rust,functional,multi,2
Groovy,Lua,functional,multi,2
Groovy,Perl,functional,multi,1
Groovy,CoffeeScript,functional,multi,3
Groovy,Matlab,functional,multi,0
Groovy,Julia,functional,multi,0
Groovy,Visual Basic,functional,multi,1
Groovy,F#,functional,multi,0
Groovy,D,functional,multi,3
Groovy,Assembly,functional,machine,0
Groovy,C,functional,imperative,10
Groovy,Arduino,functional,imperative,0
Groovy,Fortran,functional,imperative,0
Groovy,Elixir,functional,functional,0
Groovy,Groovy,functional,functional,536
Groovy,Haskell,functional,functional,1
Groovy,Clojure,functional,functional,0
Groovy,Erlang,functional,functional,1
Groovy,OCaml,functional,functional,0
Groovy,HTML,functional,declarative,23
Groovy,CSS,functional,declarative,15
Groovy,XSLT,functional,declarative,4
Groovy,PLpgSQL,functional,declarative,3
Groovy,Elm,functional,declarative,1
Groovy,Nix,functional,declarative,0
Haskell,Roff,functional,undefined,1
Haskell,Protocol Buffer,functional,undefined,0
Haskell,SaltStack,functional,undefined,0
Haskell,Vala,functional,undefined,0
Haskell,Shell,functional,scripted,19
Haskell,PowerShell,functional,scripted,1
Haskell,Vim script,functional,scripted,8
Haskell,Emacs Lisp,functional,scripted,7
Haskell,Batchfile,functional,scripted,0
Haskell,PHP,functional,procedural,5
Haskell,C++,functional,procedural,10
Haskell,JavaScript,functional,oob,37
Haskell,Python,functional,oob,23
Haskell,Java,functional,oob,7
Haskell,Ruby,functional,oob,13
Haskell,C#,functional,oob,1
Haskell,TypeScript,functional,oob,5
Haskell,Objective-C,functional,oob,1
Haskell,Jupyter Notebook,functional,oob,1
Haskell,Kotlin,functional,oob,1
Haskell,Dart,functional,oob,1
Haskell,Go,functional,multi,5
Haskell,Swift,functional,multi,1
Haskell,Scala,functional,multi,2
Haskell,R,functional,multi,0
Haskell,Rust,functional,multi,7
Haskell,Lua,functional,multi,5
Haskell,Perl,functional,multi,3
Haskell,CoffeeScript,functional,multi,5
Haskell,Matlab,functional,multi,0
Haskell,Julia,functional,multi,0
Haskell,Visual Basic,functional,multi,1
Haskell,F#,functional,multi,1
Haskell,D,functional,multi,1
Haskell,Assembly,functional,machine,0
Haskell,C,functional,imperative,12
Haskell,Arduino,functional,imperative,0
Haskell,Fortran,functional,imperative,0
Haskell,Elixir,functional,functional,5
Haskell,Groovy,functional,functional,1
Haskell,Haskell,functional,functional,536
Haskell,Clojure,functional,functional,1
Haskell,Erlang,functional,functional,0
Haskell,OCaml,functional,functional,3
Haskell,HTML,functional,declarative,24
Haskell,CSS,functional,declarative,11
Haskell,XSLT,functional,declarative,0
Haskell,PLpgSQL,functional,declarative,0
Haskell,Elm,functional,declarative,6
Haskell,Nix,functional,declarative,11
Clojure,Roff,functional,undefined,0
Clojure,Protocol Buffer,functional,undefined,1
Clojure,SaltStack,functional,undefined,0
Clojure,Vala,functional,undefined,0
Clojure,Shell,functional,scripted,13
Clojure,PowerShell,functional,scripted,1
Clojure,Vim script,functional,scripted,1
Clojure,Emacs Lisp,functional,scripted,5
Clojure,Batchfile,functional,scripted,0
Clojure,PHP,functional,procedural,4
Clojure,C++,functional,procedural,6
Clojure,JavaScript,functional,oob,37
Clojure,Python,functional,oob,12
Clojure,Java,functional,oob,20
Clojure,Ruby,functional,oob,19
Clojure,C#,functional,oob,1
Clojure,TypeScript,functional,oob,1
Clojure,Objective-C,functional,oob,2
Clojure,Jupyter Notebook,functional,oob,0
Clojure,Kotlin,functional,oob,0
Clojure,Dart,functional,oob,0
Clojure,Go,functional,multi,6
Clojure,Swift,functional,multi,1
Clojure,Scala,functional,multi,11
Clojure,R,functional,multi,2
Clojure,Rust,functional,multi,6
Clojure,Lua,functional,multi,0
Clojure,Perl,functional,multi,0
Clojure,CoffeeScript,functional,multi,0
Clojure,Matlab,functional,multi,0
Clojure,Julia,functional,multi,1
Clojure,Visual Basic,functional,multi,0
Clojure,F#,functional,multi,0
Clojure,D,functional,multi,0
Clojure,Assembly,functional,machine,0
Clojure,C,functional,imperative,3
Clojure,Arduino,functional,imperative,0
Clojure,Fortran,functional,imperative,0
Clojure,Elixir,functional,functional,4
Clojure,Groovy,functional,functional,0
Clojure,Haskell,functional,functional,1
Clojure,Clojure,functional,functional,403
Clojure,Erlang,functional,functional,6
Clojure,OCaml,functional,functional,0
Clojure,HTML,functional,declarative,10
Clojure,CSS,functional,declarative,10
Clojure,XSLT,functional,declarative,0
Clojure,PLpgSQL,functional,declarative,0
Clojure,Elm,functional,declarative,0
Clojure,Nix,functional,declarative,0
Erlang,Roff,functional,undefined,0
Erlang,Protocol Buffer,functional,undefined,1
Erlang,SaltStack,functional,undefined,0
Erlang,Vala,functional,undefined,0
Erlang,Shell,functional,scripted,19
Erlang,PowerShell,functional,scripted,1
Erlang,Vim script,functional,scripted,0
Erlang,Emacs Lisp,functional,scripted,1
Erlang,Batchfile,functional,scripted,0
Erlang,PHP,functional,procedural,4
Erlang,C++,functional,procedural,11
Erlang,JavaScript,functional,oob,18
Erlang,Python,functional,oob,14
Erlang,Java,functional,oob,5
Erlang,Ruby,functional,oob,8
Erlang,C#,functional,oob,2
Erlang,TypeScript,functional,oob,2
Erlang,Objective-C,functional,oob,3
Erlang,Jupyter Notebook,functional,oob,1
Erlang,Kotlin,functional,oob,0
Erlang,Dart,functional,oob,0
Erlang,Go,functional,multi,3
Erlang,Swift,functional,multi,1
Erlang,Scala,functional,multi,3
Erlang,R,functional,multi,0
Erlang,Rust,functional,multi,5
Erlang,Lua,functional,multi,2
Erlang,Perl,functional,multi,1
Erlang,CoffeeScript,functional,multi,1
Erlang,Matlab,functional,multi,0
Erlang,Julia,functional,multi,0
Erlang,Visual Basic,functional,multi,0
Erlang,F#,functional,multi,0
Erlang,D,functional,multi,0
Erlang,Assembly,functional,machine,0
Erlang,C,functional,imperative,13
Erlang,Arduino,functional,imperative,0
Erlang,Fortran,functional,imperative,0
Erlang,Elixir,functional,functional,11
Erlang,Groovy,functional,functional,1
Erlang,Haskell,functional,functional,0
Erlang,Clojure,functional,functional,6
Erlang,Erlang,functional,functional,238
Erlang,OCaml,functional,functional,1
Erlang,HTML,functional,declarative,8
Erlang,CSS,functional,declarative,5
Erlang,XSLT,functional,declarative,2
Erlang,PLpgSQL,functional,declarative,1
Erlang,Elm,functional,declarative,1
Erlang,Nix,functional,declarative,0
OCaml,Roff,functional,undefined,0
OCaml,Protocol Buffer,functional,undefined,0
OCaml,SaltStack,functional,undefined,0
OCaml,Vala,functional,undefined,0
OCaml,Shell,functional,scripted,9
OCaml,PowerShell,functional,scripted,0
OCaml,Vim script,functional,scripted,0
OCaml,Emacs Lisp,functional,scripted,1
OCaml,Batchfile,functional,scripted,0
OCaml,PHP,functional,procedural,0
OCaml,C++,functional,procedural,6
OCaml,JavaScript,functional,oob,18
OCaml,Python,functional,oob,14
OCaml,Java,functional,oob,2
OCaml,Ruby,functional,oob,0
OCaml,C#,functional,oob,0
OCaml,TypeScript,functional,oob,0
OCaml,Objective-C,functional,oob,1
OCaml,Jupyter Notebook,functional,oob,2
OCaml,Kotlin,functional,oob,0
OCaml,Dart,functional,oob,0
OCaml,Go,functional,multi,3
OCaml,Swift,functional,multi,1
OCaml,Scala,functional,multi,1
OCaml,R,functional,multi,0
OCaml,Rust,functional,multi,3
OCaml,Lua,functional,multi,1
OCaml,Perl,functional,multi,0
OCaml,CoffeeScript,functional,multi,2
OCaml,Matlab,functional,multi,0
OCaml,Julia,functional,multi,1
OCaml,Visual Basic,functional,multi,0
OCaml,F#,functional,multi,0
OCaml,D,functional,multi,0
OCaml,Assembly,functional,machine,2
OCaml,C,functional,imperative,8
OCaml,Arduino,functional,imperative,0
OCaml,Fortran,functional,imperative,0
OCaml,Elixir,functional,functional,0
OCaml,Groovy,functional,functional,0
OCaml,Haskell,functional,functional,3
OCaml,Clojure,functional,functional,0
OCaml,Erlang,functional,functional,1
OCaml,OCaml,functional,functional,188
OCaml,HTML,functional,declarative,5
OCaml,CSS,functional,declarative,2
OCaml,XSLT,functional,declarative,0
OCaml,PLpgSQL,functional,declarative,0
OCaml,Elm,functional,declarative,2
OCaml,Nix,functional,declarative,0
HTML,Roff,declarative,undefined,6
HTML,Protocol Buffer,declarative,undefined,3
HTML,SaltStack,declarative,undefined,11
HTML,Vala,declarative,undefined,5
HTML,Shell,declarative,scripted,400
HTML,PowerShell,declarative,scripted,14
HTML,Vim script,declarative,scripted,16
HTML,Emacs Lisp,declarative,scripted,3
HTML,Batchfile,declarative,scripted,9
HTML,PHP,declarative,procedural,464
HTML,C++,declarative,procedural,181
HTML,JavaScript,declarative,oob,2994
HTML,Python,declarative,oob,914
HTML,Java,declarative,oob,558
HTML,Ruby,declarative,oob,680
HTML,C#,declarative,oob,137
HTML,TypeScript,declarative,oob,274
HTML,Objective-C,declarative,oob,38
HTML,Jupyter Notebook,declarative,oob,81
HTML,Kotlin,declarative,oob,17
HTML,Dart,declarative,oob,5
HTML,Go,declarative,multi,225
HTML,Swift,declarative,multi,40
HTML,Scala,declarative,multi,93
HTML,R,declarative,multi,77
HTML,Rust,declarative,multi,49
HTML,Lua,declarative,multi,16
HTML,Perl,declarative,multi,28
HTML,CoffeeScript,declarative,multi,38
HTML,Matlab,declarative,multi,5
HTML,Julia,declarative,multi,9
HTML,Visual Basic,declarative,multi,3
HTML,F#,declarative,multi,6
HTML,D,declarative,multi,2
HTML,Assembly,declarative,machine,1
HTML,C,declarative,imperative,130
HTML,Arduino,declarative,imperative,6
HTML,Fortran,declarative,imperative,4
HTML,Elixir,declarative,functional,30
HTML,Groovy,declarative,functional,23
HTML,Haskell,declarative,functional,24
HTML,Clojure,declarative,functional,10
HTML,Erlang,declarative,functional,8
HTML,OCaml,declarative,functional,5
HTML,HTML,declarative,declarative,15653
HTML,CSS,declarative,declarative,1234
HTML,XSLT,declarative,declarative,29
HTML,PLpgSQL,declarative,declarative,25
HTML,Elm,declarative,declarative,7
HTML,Nix,declarative,declarative,2
CSS,Roff,declarative,undefined,2
CSS,Protocol Buffer,declarative,undefined,0
CSS,SaltStack,declarative,undefined,1
CSS,Vala,declarative,undefined,3
CSS,Shell,declarative,scripted,244
CSS,PowerShell,declarative,scripted,9
CSS,Vim script,declarative,scripted,10
CSS,Emacs Lisp,declarative,scripted,6
CSS,Batchfile,declarative,scripted,6
CSS,PHP,declarative,procedural,336
CSS,C++,declarative,procedural,104
CSS,JavaScript,declarative,oob,1772
CSS,Python,declarative,oob,465
CSS,Java,declarative,oob,287
CSS,Ruby,declarative,oob,393
CSS,C#,declarative,oob,73
CSS,TypeScript,declarative,oob,174
CSS,Objective-C,declarative,oob,25
CSS,Jupyter Notebook,declarative,oob,29
CSS,Kotlin,declarative,oob,8
CSS,Dart,declarative,oob,6
CSS,Go,declarative,multi,128
CSS,Swift,declarative,multi,33
CSS,Scala,declarative,multi,52
CSS,R,declarative,multi,19
